dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,c*Nx,V(mm鲁),P,,dc1,dc2,Nx*c,V(mm鲁),P
16,5,6,18544.58 ,0.76 ,,,,,,,,,,,,,,,,,,
16,5.4,6,18908.20 ,0.78 ,,,,,,,,,,,,,,,,,,
16,5.6,6,19090.01 ,0.79 ,,,,,,,,,,,,,,,,,,
16,6,6,19453.63 ,0.80 ,,,,,,,,,,,,,,,,,,
16,6.2,6,19635.44 ,0.81 ,,,,,,,,,,,,,,,,,,
16,6.4,6,19817.25 ,0.81 ,,,,,,,,,,,,,,,,,,
16,1.2,6,16066.28 ,0.94 ,,,,,,,,,,,,,,,,,,
16,1.2,6,18018.44 ,0.94 ,,,,,,,,,,,,,,,,,,
16,1.4,6,16259.85 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.4,6,16259.85 ,0.94 ,,,,,,,,,,,,,,,,,,
16,1.4,6,18235.53 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.4,6,18235.53 ,0.94 ,,,,,,,,,,,,,,,,,,
16,1.6,6,16453.42 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.6,6,18452.62 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.6,6,18452.62 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.8,6,16646.99 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.8,6,18669.71 ,0.95 ,,,,,,,,,,,,,,,,,,
16,2,6,16840.56 ,0.96 ,,,,,,,,,,,,,,,,,,
16,1.8,7,15384.24 ,0.61 ,,,,,,,,,,,,,,,,,,
16,1.8,7,17670.16 ,0.58 ,,,,,,,,,,,,,,,,,,
16,2.8,7,16229.53 ,0.55 ,,,,,,,,,,,,,,,,,,
16,2.8,7,18641.05 ,0.52 ,,,,,,,,,,,,,,,,,,
16,4,7,17243.88 ,0.52 ,,,,,,,,,,,,,,,,,,
16,4,7,19806.12 ,0.49 ,,,,,,,,,,,,,,,,,,
16,5.6,7,18596.34 ,0.53 ,,,,,,,,,,,,,,,,,,
16,1.2,7,18192.91 ,0.69 ,,,,,,,,,,,,,,,,,,
16,1.4,7,18399.65 ,0.67 ,,,,,,,,,,,,,,,,,,
16,1.8,7,16527.20 ,0.66 ,,,,,,,,,,,,,,,,,,
16,1.8,7,18813.12 ,0.65 ,,,,,,,,,,,,,,,,,,
16,2.2,7,16890.44 ,0.65 ,,,,,,,,,,,,,,,,,,
16,2.2,7,19226.60 ,0.64 ,,,,,,,,,,,,,,,,,,
16,2.6,7,19640.07 ,0.64 ,,,,,,,,,,,,,,,,,,
16,2.8,7,17435.29 ,0.64 ,,,,,,,,,,,,,,,,,,
16,3.4,7,17980.14 ,0.65 ,,,,,,,,,,,,,,,,,,
16,3.8,7,18343.38 ,0.65 ,,,,,,,,,,,,,,,,,,
16,4,7,18525.00 ,0.66 ,,,,,,,,,,,,,,,,,,
16,4.4,7,18888.23 ,0.66 ,,,,,,,,,,,,,,,,,,
16,4.6,7,19069.85 ,0.67 ,,,,,,,,,,,,,,,,,,
16,5.2,7,19614.70 ,0.69 ,,,,,,,,,,,,,,,,,,
16,5.4,7,19796.32 ,0.70 ,,,,,,,,,,,,,,,,,,
16,1.2,7,17087.63 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.2,7,19298.19 ,0.94 ,,,,,,,,,,,,,,,,,,
16,1.4,7,17281.81 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.4,7,19517.49 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.6,7,17475.98 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.6,7,19736.78 ,0.95 ,,,,,,,,,,,,,,,,,,
16,1.8,7,17670.16 ,0.96 ,,,,,,,,,,,,,,,,,,
16,1.8,7,19956.08 ,0.95 ,,,,,,,,,,,,,,,,,,
16,2,7,17864.34 ,0.97 ,,,,,,,,,,,,,,,,,,
16,2.2,7,18058.52 ,0.98 ,,,,,,,,,,,,,,,,,,
16,2.4,7,18252.69 ,0.98 ,,,,,,,,,,,,,,,,,,
16,2.6,7,18446.87 ,0.99 ,,,,,,,,,,,,,,,,,,
16,2.8,7,18641.05 ,1.00 ,,,,,,,,,,,,,,,,,,
16,1.4,8,16903.61 ,0.67 ,,,,,,,,,,,,,,,,,,
16,2,8,17443.08 ,0.61 ,,,,,,,,,,,,,,,,,,
16,2.6,8,17982.56 ,0.57 ,,,,,,,,,,,,,,,,,,
16,3.6,8,18881.69 ,0.55 ,,,,,,,,,,,,,,,,,,
16,4.6,8,19780.82 ,0.55 ,,,,,,,,,,,,,,,,,,
16,1.2,8,17966.26 ,0.86 ,,,,,,,,,,,,,,,,,,
16,1.4,8,18159.45 ,0.85 ,,,,,,,,,,,,,,,,,,
16,1.6,8,18352.63 ,0.84 ,,,,,,,,,,,,,,,,,,
16,2,8,18739.00 ,0.84 ,,,,,,,,,,,,,,,,,,
16,2.2,8,18932.19 ,0.84 ,,,,,,,,,,,,,,,,,,
16,2.6,8,19318.56 ,0.85 ,,,,,,,,,,,,,,,,,,
16,3,8,19704.93 ,0.86 ,,,,,,,,,,,,,,,,,,
16,2.2,9,19631.14 ,0.65 ,,,,,,,,,,,,,,,,,,
17,6.28,1.5,19356.49 ,0.92 ,,,,,,,,,,,,,,,,,,
17,4.08,1.5,17941.69 ,0.94 ,,,,,,,,,,,,,,,,,,
17,4.08,1.5,19266.78 ,0.88 ,,,,,,,,,,,,,,,,,,
17,4.88,2,12088.04 ,0.88 ,,,,,,,,,,,,,,,,,,
17,4.88,2,13591.53 ,0.81 ,,,,,,,,,,,,,,,,,,
17,4.88,3,17422.69 ,0.97 ,,,,,,,,,,,,,,,,,,
17,2.08,2,10697.27 ,0.82 ,,,,,,,,,,,,,,,,,,
17,4.08,2,12227.64 ,0.60 ,,,,,,,,,,,,,,,,,,
17,4.08,2,13659.45 ,0.56 ,,,,,,,,,,,,,,,,,,
17,7.08,2,16223.80 ,0.48 ,,,,,,,,,,,,,,,,,,
17,7.28,2,14676.23 ,0.53 ,,,,,,,,,,,,,,,,,,
17,7.28,2,16394.76 ,0.49 ,,,,,,,,,,,,,,,,,,
17,7.48,2,14829.27 ,0.54 ,,,,,,,,,,,,,,,,,,
17,2.08,3,14313.45 ,0.99 ,,,,,,,,,,,,,,,,,,
17,2.08,3,15775.50 ,0.96 ,,,,,,,,,,,,,,,,,,
17,4.08,3,16224.46 ,0.72 ,,,,,,,,,,,,,,,,,,
17,4.08,3,17881.71 ,0.67 ,,,,,,,,,,,,,,,,,,
17,7.28,3,19282.07 ,0.63 ,,,,,,,,,,,,,,,,,,
17,7.48,3,19473.17 ,0.65 ,,,,,,,,,,,,,,,,,,
17,3.28,2,12295.56 ,0.48 ,,,,,,,,,,,,,,,,,,
17,3.28,2,13655.69 ,0.45 ,,,,,,,,,,,,,,,,,,
17,4.88,2,13591.53 ,0.42 ,,,,,,,,,,,,,,,,,,
17,4.88,2,15095.02 ,0.40 ,,,,,,,,,,,,,,,,,,
17,7.08,2,15373.50 ,0.40 ,,,,,,,,,,,,,,,,,,
17,7.08,2,17074.10 ,0.37 ,,,,,,,,,,,,,,,,,,
17,7.28,2,15535.49 ,0.41 ,,,,,,,,,,,,,,,,,,
17,7.28,2,17254.02 ,0.38 ,,,,,,,,,,,,,,,,,,
17,10.28,2,17965.45 ,0.40 ,,,,,,,,,,,,,,,,,,
17,10.28,2,19952.77 ,0.37 ,,,,,,,,,,,,,,,,,,
17,3.28,3,16644.43 ,0.59 ,,,,,,,,,,,,,,,,,,
17,4.68,3,19800.42 ,0.47 ,,,,,,,,,,,,,,,,,,
17,4.88,3,18290.36 ,0.51 ,,,,,,,,,,,,,,,,,,
17,1.68,2,11607.97 ,0.52 ,,,,,,,,,,,,,,,,,,
17,2.48,2,12291.79 ,0.43 ,,,,,,,,,,,,,,,,,,
17,2.48,2,13580.24 ,0.41 ,,,,,,,,,,,,,,,,,,
17,3.48,2,13146.58 ,0.38 ,,,,,,,,,,,,,,,,,,
17,3.48,2,14524.63 ,0.37 ,,,,,,,,,,,,,,,,,,
17,4.68,2,14172.32 ,0.36 ,,,,,,,,,,,,,,,,,,
17,4.68,2,15657.89 ,0.34 ,,,,,,,,,,,,,,,,,,
17,6.08,2,15369.02 ,0.34 ,,,,,,,,,,,,,,,,,,
17,6.08,2,16980.02 ,0.33 ,,,,,,,,,,,,,,,,,,
17,6.28,2,15539.97 ,0.35 ,,,,,,,,,,,,,,,,,,
17,6.28,2,17168.90 ,0.33 ,,,,,,,,,,,,,,,,,,
17,8.08,2,17078.58 ,0.35 ,,,,,,,,,,,,,,,,,,
17,8.08,2,18868.79 ,0.33 ,,,,,,,,,,,,,,,,,,
17,8.28,2,17249.54 ,0.36 ,,,,,,,,,,,,,,,,,,
17,8.28,2,19057.67 ,0.34 ,,,,,,,,,,,,,,,,,,
17,8.48,2,17420.50 ,0.36 ,,,,,,,,,,,,,,,,,,
17,2.48,3,16947.28 ,0.56 ,,,,,,,,,,,,,,,,,,
17,3.48,3,18049.19 ,0.49 ,,,,,,,,,,,,,,,,,,
17,4.68,3,19371.47 ,0.45 ,,,,,,,,,,,,,,,,,,
17,1.27,2,13027.55 ,0.49 ,,,,,,,,,,,,,,,,,,
17,3.08,2,13475.77 ,0.35 ,,,,,,,,,,,,,,,,,,
17,3.08,2,14817.98 ,0.34 ,,,,,,,,,,,,,,,,,,
17,3.88,2,14195.44 ,0.33 ,,,,,,,,,,,,,,,,,,
17,3.88,2,15609.32 ,0.32 ,,,,,,,,,,,,,,,,,,
17,4.88,2,15095.02 ,0.33 ,,,,,,,,,,,,,,,,,,
17,4.88,2,16598.51 ,0.32 ,,,,,,,,,,,,,,,,,,
17,5.08,2,15274.94 ,0.33 ,,,,,,,,,,,,,,,,,,
17,5.08,2,16796.34 ,0.32 ,,,,,,,,,,,,,,,,,,
17,6.08,2,17785.53 ,0.32 ,,,,,,,,,,,,,,,,,,
17,6.28,2,16354.44 ,0.34 ,,,,,,,,,,,,,,,,,,
17,6.28,2,17983.37 ,0.33 ,,,,,,,,,,,,,,,,,,
17,6.48,2,16534.35 ,0.34 ,,,,,,,,,,,,,,,,,,
17,7.68,2,19368.22 ,0.33 ,,,,,,,,,,,,,,,,,,
17,7.88,2,17793.77 ,0.35 ,,,,,,,,,,,,,,,,,,
17,7.88,2,19566.06 ,0.34 ,,,,,,,,,,,,,,,,,,
17,8.08,2,17973.69 ,0.36 ,,,,,,,,,,,,,,,,,,
17,9.48,2,19233.11 ,0.36 ,,,,,,,,,,,,,,,,,,
17,9.68,2,19413.02 ,0.37 ,,,,,,,,,,,,,,,,,,
17,9.88,2,19592.94 ,0.37 ,,,,,,,,,,,,,,,,,,
17,1.27,3,16651.22 ,0.66 ,,,,,,,,,,,,,,,,,,
17,2.28,3,19319.65 ,0.48 ,,,,,,,,,,,,,,,,,,
17,3.08,3,18778.16 ,0.46 ,,,,,,,,,,,,,,,,,,
17,3.88,3,19718.25 ,0.44 ,,,,,,,,,,,,,,,,,,
17,1.27,2,12437.54 ,0.46 ,,,,,,,,,,,,,,,,,,
17,1.27,2,13617.57 ,0.46 ,,,,,,,,,,,,,,,,,,
17,1.68,2,12824.73 ,0.41 ,,,,,,,,,,,,,,,,,,
17,1.68,2,14041.50 ,0.40 ,,,,,,,,,,,,,,,,,,
17,2.08,2,13202.49 ,0.38 ,,,,,,,,,,,,,,,,,,
17,2.08,2,14455.10 ,0.37 ,,,,,,,,,,,,,,,,,,
17,2.48,2,14868.69 ,0.35 ,,,,,,,,,,,,,,,,,,
17,3.08,2,14146.87 ,0.34 ,,,,,,,,,,,,,,,,,,
17,3.08,2,15489.08 ,0.34 ,,,,,,,,,,,,,,,,,,
17,3.68,2,16109.47 ,0.33 ,,,,,,,,,,,,,,,,,,
17,3.88,2,14902.38 ,0.35 ,,,,,,,,,,,,,,,,,,
17,3.88,2,16316.27 ,0.34 ,,,,,,,,,,,,,,,,,,
17,4.48,2,16936.66 ,0.34 ,,,,,,,,,,,,,,,,,,
17,4.68,2,15657.89 ,0.35 ,,,,,,,,,,,,,,,,,,
17,4.68,2,17143.45 ,0.34 ,,,,,,,,,,,,,,,,,,
17,5.48,2,16413.39 ,0.35 ,,,,,,,,,,,,,,,,,,
17,5.48,2,17970.64 ,0.35 ,,,,,,,,,,,,,,,,,,
17,5.68,2,16602.27 ,0.36 ,,,,,,,,,,,,,,,,,,
17,6.48,2,17357.78 ,0.36 ,,,,,,,,,,,,,,,,,,
17,6.48,2,19004.63 ,0.36 ,,,,,,,,,,,,,,,,,,
17,6.68,2,17546.65 ,0.37 ,,,,,,,,,,,,,,,,,,
17,6.68,2,19211.42 ,0.36 ,,,,,,,,,,,,,,,,,,
17,6.88,2,17735.53 ,0.37 ,,,,,,,,,,,,,,,,,,
17,7.88,2,18679.92 ,0.38 ,,,,,,,,,,,,,,,,,,
17,8.08,2,18868.79 ,0.39 ,,,,,,,,,,,,,,,,,,
17,8.28,2,19057.67 ,0.39 ,,,,,,,,,,,,,,,,,,
17,1.27,3,17688.47 ,0.63 ,,,,,,,,,,,,,,,,,,
17,2.08,3,18699.59 ,0.52 ,,,,,,,,,,,,,,,,,,
17,2.48,3,19198.92 ,0.49 ,,,,,,,,,,,,,,,,,,
17,3.08,3,19947.90 ,0.48 ,,,,,,,,,,,,,,,,,,
17,1.68,2,13433.12 ,0.41 ,,,,,,,,,,,,,,,,,,
17,1.68,2,14649.89 ,0.41 ,,,,,,,,,,,,,,,,,,
17,2.08,2,13828.79 ,0.40 ,,,,,,,,,,,,,,,,,,
17,2.48,2,14224.47 ,0.39 ,,,,,,,,,,,,,,,,,,
17,2.48,2,15512.91 ,0.38 ,,,,,,,,,,,,,,,,,,
17,2.88,2,14620.14 ,0.38 ,,,,,,,,,,,,,,,,,,
17,2.88,2,15944.43 ,0.38 ,,,,,,,,,,,,,,,,,,
17,3.48,2,15213.65 ,0.39 ,,,,,,,,,,,,,,,,,,
17,3.48,2,16591.70 ,0.38 ,,,,,,,,,,,,,,,,,,
17,3.88,2,17023.21 ,0.38 ,,,,,,,,,,,,,,,,,,
17,4.08,2,15807.16 ,0.40 ,,,,,,,,,,,,,,,,,,
17,4.08,2,17238.97 ,0.39 ,,,,,,,,,,,,,,,,,,
17,4.68,2,16400.67 ,0.40 ,,,,,,,,,,,,,,,,,,
17,4.68,2,17886.24 ,0.40 ,,,,,,,,,,,,,,,,,,
17,5.28,2,16994.18 ,0.41 ,,,,,,,,,,,,,,,,,,
17,5.28,2,18533.51 ,0.41 ,,,,,,,,,,,,,,,,,,
17,5.48,2,17192.02 ,0.41 ,,,,,,,,,,,,,,,,,,
17,6.08,2,17785.53 ,0.42 ,,,,,,,,,,,,,,,,,,
17,6.08,2,19396.54 ,0.42 ,,,,,,,,,,,,,,,,,,
17,6.28,2,17983.37 ,0.43 ,,,,,,,,,,,,,,,,,,
17,6.28,2,19612.29 ,0.42 ,,,,,,,,,,,,,,,,,,
17,7.08,2,18774.71 ,0.44 ,,,,,,,,,,,,,,,,,,
17,7.28,2,18972.55 ,0.44 ,,,,,,,,,,,,,,,,,,
17,8.08,2,19763.90 ,0.46 ,,,,,,,,,,,,,,,,,,
17,8.28,2,19961.73 ,0.46 ,,,,,,,,,,,,,,,,,,
17,1.27,3,18725.71 ,0.64 ,,,,,,,,,,,,,,,,,,
17,1.68,3,19267.53 ,0.59 ,,,,,,,,,,,,,,,,,,
17,6.28,3,14114.64 ,0.65 ,,,,,,,,,,,,,,,,,,
17,6.28,3,15986.61 ,0.59 ,,,,,,,,,,,,,,,,,,
17,6.48,3,14261.82 ,0.67 ,,,,,,,,,,,,,,,,,,
17,3.08,4.5,15882.05 ,0.93 ,,,,,,,,,,,,,,,,,,
17,3.08,4.5,17797.86 ,0.87 ,,,,,,,,,,,,,,,,,,
17,6.28,4.5,18789.52 ,0.75 ,,,,,,,,,,,,,,,,,,
17,6.48,4.5,18971.23 ,0.77 ,,,,,,,,,,,,,,,,,,
17,1.88,3,13040.45 ,0.53 ,,,,,,,,,,,,,,,,,,
17,4.68,3,13795.10 ,0.42 ,,,,,,,,,,,,,,,,,,
17,4.68,3,15510.90 ,0.39 ,,,,,,,,,,,,,,,,,,
17,6.88,3,17451.97 ,0.38 ,,,,,,,,,,,,,,,,,,
17,7.08,3,15678.39 ,0.42 ,,,,,,,,,,,,,,,,,,
17,7.08,3,17628.43 ,0.39 ,,,,,,,,,,,,,,,,,,
17,7.28,3,15835.33 ,0.42 ,,,,,,,,,,,,,,,,,,
17,10.28,3,18189.44 ,0.43 ,,,,,,,,,,,,,,,,,,
17,4.88,4.5,19102.32 ,0.49 ,,,,,,,,,,,,,,,,,,
17,1.68,3,13575.50 ,0.43 ,,,,,,,,,,,,,,,,,,
17,3.28,3,13486.09 ,0.37 ,,,,,,,,,,,,,,,,,,
17,3.28,3,15065.26 ,0.35 ,,,,,,,,,,,,,,,,,,
17,4.28,3,14319.60 ,0.35 ,,,,,,,,,,,,,,,,,,
17,4.28,3,15996.37 ,0.34 ,,,,,,,,,,,,,,,,,,
17,5.48,3,15319.80 ,0.34 ,,,,,,,,,,,,,,,,,,
17,5.48,3,17113.69 ,0.33 ,,,,,,,,,,,,,,,,,,
17,5.68,3,15486.50 ,0.35 ,,,,,,,,,,,,,,,,,,
17,5.68,3,17299.91 ,0.34 ,,,,,,,,,,,,,,,,,,
17,7.08,3,18603.46 ,0.34 ,,,,,,,,,,,,,,,,,,
17,7.28,3,16820.11 ,0.36 ,,,,,,,,,,,,,,,,,,
17,7.28,3,18789.68 ,0.34 ,,,,,,,,,,,,,,,,,,
17,7.48,3,16986.81 ,0.37 ,,,,,,,,,,,,,,,,,,
17,9.08,3,18320.42 ,0.37 ,,,,,,,,,,,,,,,,,,
17,9.28,3,18487.12 ,0.38 ,,,,,,,,,,,,,,,,,,
17,9.48,3,18653.82 ,0.38 ,,,,,,,,,,,,,,,,,,
17,1.68,4.5,19015.95 ,0.52 ,,,,,,,,,,,,,,,,,,
17,2.48,4.5,18111.97 ,0.49 ,,,,,,,,,,,,,,,,,,
17,3.28,4.5,18970.36 ,0.44 ,,,,,,,,,,,,,,,,,,
17,1.27,3,12502.25 ,0.44 ,,,,,,,,,,,,,,,,,,
17,1.68,3,12863.99 ,0.41 ,,,,,,,,,,,,,,,,,,
17,2.08,3,13216.91 ,0.38 ,,,,,,,,,,,,,,,,,,
17,2.08,3,14678.96 ,0.37 ,,,,,,,,,,,,,,,,,,
17,2.48,3,15070.92 ,0.35 ,,,,,,,,,,,,,,,,,,
17,3.08,3,14099.22 ,0.35 ,,,,,,,,,,,,,,,,,,
17,3.08,3,15658.87 ,0.34 ,,,,,,,,,,,,,,,,,,
17,3.68,3,16246.81 ,0.33 ,,,,,,,,,,,,,,,,,,
17,3.88,3,14805.06 ,0.35 ,,,,,,,,,,,,,,,,,,
17,4.48,3,15334.44 ,0.34 ,,,,,,,,,,,,,,,,,,
17,4.48,3,17030.73 ,0.34 ,,,,,,,,,,,,,,,,,,
17,4.68,3,15510.90 ,0.35 ,,,,,,,,,,,,,,,,,,
17,4.68,3,17226.71 ,0.34 ,,,,,,,,,,,,,,,,,,
17,5.48,3,16216.75 ,0.35 ,,,,,,,,,,,,,,,,,,
17,5.48,3,18010.64 ,0.35 ,,,,,,,,,,,,,,,,,,
17,5.68,3,16393.21 ,0.36 ,,,,,,,,,,,,,,,,,,
17,6.48,3,18990.54 ,0.36 ,,,,,,,,,,,,,,,,,,
17,6.68,3,17275.51 ,0.37 ,,,,,,,,,,,,,,,,,,
17,6.68,3,19186.52 ,0.36 ,,,,,,,,,,,,,,,,,,
17,6.88,3,17451.97 ,0.38 ,,,,,,,,,,,,,,,,,,
17,7.88,3,18334.28 ,0.39 ,,,,,,,,,,,,,,,,,,
17,8.08,3,18510.74 ,0.39 ,,,,,,,,,,,,,,,,,,
17,8.28,3,18687.20 ,0.40 ,,,,,,,,,,,,,,,,,,
17,9.48,3,19745.96 ,0.41 ,,,,,,,,,,,,,,,,,,
17,9.68,3,19922.42 ,0.41 ,,,,,,,,,,,,,,,,,,
17,2.08,4.5,19037.43 ,0.48 ,,,,,,,,,,,,,,,,,,
17,2.48,4.5,19499.51 ,0.45 ,,,,,,,,,,,,,,,,,,
17,1.68,3,13575.50 ,0.41 ,,,,,,,,,,,,,,,,,,
17,1.68,3,14998.50 ,0.40 ,,,,,,,,,,,,,,,,,,
17,1.88,3,15204.25 ,0.39 ,,,,,,,,,,,,,,,,,,
17,2.28,3,15615.73 ,0.38 ,,,,,,,,,,,,,,,,,,
17,2.48,3,14320.38 ,0.38 ,,,,,,,,,,,,,,,,,,
17,2.88,3,14692.82 ,0.38 ,,,,,,,,,,,,,,,,,,
17,2.88,3,16232.95 ,0.37 ,,,,,,,,,,,,,,,,,,
17,3.28,3,15065.26 ,0.38 ,,,,,,,,,,,,,,,,,,
17,3.28,3,16644.43 ,0.37 ,,,,,,,,,,,,,,,,,,
17,3.88,3,15623.93 ,0.39 ,,,,,,,,,,,,,,,,,,
17,3.88,3,17261.65 ,0.38 ,,,,,,,,,,,,,,,,,,
17,4.28,3,17673.13 ,0.39 ,,,,,,,,,,,,,,,,,,
17,4.48,3,16182.59 ,0.40 ,,,,,,,,,,,,,,,,,,
17,4.48,3,17878.88 ,0.40 ,,,,,,,,,,,,,,,,,,
17,4.88,3,18290.36 ,0.40 ,,,,,,,,,,,,,,,,,,
17,5.08,3,16741.25 ,0.41 ,,,,,,,,,,,,,,,,,,
17,5.08,3,18496.10 ,0.41 ,,,,,,,,,,,,,,,,,,
17,5.28,3,16927.47 ,0.42 ,,,,,,,,,,,,,,,,,,
17,5.68,3,17299.91 ,0.42 ,,,,,,,,,,,,,,,,,,
17,5.68,3,19113.32 ,0.42 ,,,,,,,,,,,,,,,,,,
17,5.88,3,17486.13 ,0.43 ,,,,,,,,,,,,,,,,,,
17,5.88,3,19319.06 ,0.43 ,,,,,,,,,,,,,,,,,,
17,6.08,3,17672.35 ,0.44 ,,,,,,,,,,,,,,,,,,
17,6.48,3,19936.28 ,0.44 ,,,,,,,,,,,,,,,,,,
17,6.68,3,18231.02 ,0.45 ,,,,,,,,,,,,,,,,,,
17,6.88,3,18417.24 ,0.46 ,,,,,,,,,,,,,,,,,,
17,7.48,3,18975.90 ,0.47 ,,,,,,,,,,,,,,,,,,
17,7.68,3,19162.12 ,0.47 ,,,,,,,,,,,,,,,,,,
17,7.88,3,19348.34 ,0.48 ,,,,,,,,,,,,,,,,,,
17,8.48,3,19907.00 ,0.49 ,,,,,,,,,,,,,,,,,,
17,1.27,4.5,19389.81 ,0.55 ,,,,,,,,,,,,,,,,,,
17,1.27,3,13885.24 ,0.48 ,,,,,,,,,,,,,,,,,,
17,1.27,3,15268.23 ,0.47 ,,,,,,,,,,,,,,,,,,
17,1.48,3,14091.02 ,0.47 ,,,,,,,,,,,,,,,,,,
17,1.48,3,15494.51 ,0.46 ,,,,,,,,,,,,,,,,,,
17,1.68,3,14287.00 ,0.46 ,,,,,,,,,,,,,,,,,,
17,1.68,3,15710.01 ,0.46 ,,,,,,,,,,,,,,,,,,
17,1.88,3,15925.51 ,0.46 ,,,,,,,,,,,,,,,,,,
17,2.08,3,14678.96 ,0.46 ,,,,,,,,,,,,,,,,,,
17,2.28,3,14874.94 ,0.46 ,,,,,,,,,,,,,,,,,,
17,2.28,3,16356.51 ,0.46 ,,,,,,,,,,,,,,,,,,
17,2.48,3,16572.01 ,0.46 ,,,,,,,,,,,,,,,,,,
17,2.68,3,15266.90 ,0.47 ,,,,,,,,,,,,,,,,,,
17,2.88,3,15462.89 ,0.47 ,,,,,,,,,,,,,,,,,,
17,2.88,3,17003.01 ,0.46 ,,,,,,,,,,,,,,,,,,
17,3.08,3,15658.87 ,0.47 ,,,,,,,,,,,,,,,,,,
17,3.28,3,15854.85 ,0.47 ,,,,,,,,,,,,,,,,,,
17,3.28,3,17434.01 ,0.47 ,,,,,,,,,,,,,,,,,,
17,3.48,3,16050.83 ,0.48 ,,,,,,,,,,,,,,,,,,
17,3.68,3,16246.81 ,0.48 ,,,,,,,,,,,,,,,,,,
17,3.68,3,17865.02 ,0.48 ,,,,,,,,,,,,,,,,,,
17,3.88,3,16442.79 ,0.49 ,,,,,,,,,,,,,,,,,,
17,4.08,3,16638.77 ,0.49 ,,,,,,,,,,,,,,,,,,
17,4.08,3,18296.02 ,0.49 ,,,,,,,,,,,,,,,,,,
17,4.28,3,16834.75 ,0.50 ,,,,,,,,,,,,,,,,,,
17,4.28,3,18511.52 ,0.50 ,,,,,,,,,,,,,,,,,,
17,4.48,3,18727.02 ,0.50 ,,,,,,,,,,,,,,,,,,
17,4.68,3,17226.71 ,0.51 ,,,,,,,,,,,,,,,,,,
17,4.68,3,18942.52 ,0.51 ,,,,,,,,,,,,,,,,,,
17,4.88,3,17422.69 ,0.52 ,,,,,,,,,,,,,,,,,,
17,5.08,3,19373.52 ,0.52 ,,,,,,,,,,,,,,,,,,
17,5.28,3,17814.65 ,0.53 ,,,,,,,,,,,,,,,,,,
17,5.28,3,19589.02 ,0.52 ,,,,,,,,,,,,,,,,,,
17,5.48,3,18010.64 ,0.53 ,,,,,,,,,,,,,,,,,,
17,5.88,3,18402.60 ,0.54 ,,,,,,,,,,,,,,,,,,
17,6.08,3,18598.58 ,0.54 ,,,,,,,,,,,,,,,,,,
17,6.48,3,18990.54 ,0.55 ,,,,,,,,,,,,,,,,,,
17,6.68,3,19186.52 ,0.56 ,,,,,,,,,,,,,,,,,,
17,6.88,3,19382.50 ,0.57 ,,,,,,,,,,,,,,,,,,
17,7.08,3,19578.48 ,0.57 ,,,,,,,,,,,,,,,,,,
17,7.28,3,19774.46 ,0.58 ,,,,,,,,,,,,,,,,,,
17,7.48,3,19970.44 ,0.58 ,,,,,,,,,,,,,,,,,,
17,1.27,3,14576.74 ,0.56 ,,,,,,,,,,,,,,,,,,
17,1.27,3,15959.73 ,0.56 ,,,,,,,,,,,,,,,,,,
17,1.48,3,14792.76 ,0.56 ,,,,,,,,,,,,,,,,,,
17,1.48,3,16196.25 ,0.55 ,,,,,,,,,,,,,,,,,,
17,1.68,3,14998.50 ,0.56 ,,,,,,,,,,,,,,,,,,
17,1.68,3,16421.51 ,0.55 ,,,,,,,,,,,,,,,,,,
17,1.88,3,15204.25 ,0.56 ,,,,,,,,,,,,,,,,,,
17,1.88,3,16646.77 ,0.55 ,,,,,,,,,,,,,,,,,,
17,2.08,3,15409.99 ,0.56 ,,,,,,,,,,,,,,,,,,
17,2.08,3,16872.03 ,0.55 ,,,,,,,,,,,,,,,,,,
17,2.28,3,15615.73 ,0.56 ,,,,,,,,,,,,,,,,,,
17,2.28,3,17097.29 ,0.55 ,,,,,,,,,,,,,,,,,,
17,2.48,3,15821.47 ,0.56 ,,,,,,,,,,,,,,,,,,
17,2.48,3,17322.56 ,0.56 ,,,,,,,,,,,,,,,,,,
17,2.68,3,16027.21 ,0.57 ,,,,,,,,,,,,,,,,,,
17,2.68,3,17547.82 ,0.56 ,,,,,,,,,,,,,,,,,,
17,2.88,3,16232.95 ,0.57 ,,,,,,,,,,,,,,,,,,
17,2.88,3,17773.08 ,0.57 ,,,,,,,,,,,,,,,,,,
17,3.08,3,16438.69 ,0.58 ,,,,,,,,,,,,,,,,,,
17,3.08,3,17998.34 ,0.58 ,,,,,,,,,,,,,,,,,,
17,3.28,3,16644.43 ,0.59 ,,,,,,,,,,,,,,,,,,
17,3.28,3,18223.60 ,0.59 ,,,,,,,,,,,,,,,,,,
17,3.48,3,16850.17 ,0.59 ,,,,,,,,,,,,,,,,,,
17,3.48,3,18448.86 ,0.59 ,,,,,,,,,,,,,,,,,,
